plr_id,plr_name,bez_id,bez_name,pgr_id,pgr_name,bzr_id,bzr_name,svb_vollzeit,median_gross_income,median_rent,cases,average_rent,median_net_income,is_affordable_avg_person,is_affordable_buergergeld,rent_burden_avg_person,rent_burden_buergergeld,population,gap_rent_avg_person,gap_rent_buergergeld
8200725,Mohriner Allee Nord,8,Neukölln,820,Britz/Buckow,82007,Britz,491,,6.58,7,7.38,,True,False,0.16017526777020447,0.3346897253306205,2516,141.29964799999996,-0.6820000000000004
8200726,Hufeisensiedlung,8,Neukölln,820,Britz/Buckow,82007,Britz,1303,3828.0,6.8,46,7.18,2794.44,True,False,0.1655306718597858,0.34587995930824006,6205,141.07964799999996,-0.9020000000000001
8200727,Parchimer Allee Süd,8,Neukölln,820,Britz/Buckow,82007,Britz,1971,3426.0,6.9,58,6.79,2500.98,True,False,0.1679649464459591,0.35096642929806715,8098,140.97964799999997,-1.0020000000000007
8200728,Ortolanweg,8,Neukölln,820,Britz/Buckow,82007,Britz,190,,6.3,6,6.61,,True,False,0.15335929892891917,0.32044760935910477,1199,141.57964799999996,-0.40200000000000014
8200729,Britzer Garten,8,Neukölln,820,Britz/Buckow,82007,Britz,428,,6.7,9,6.96,,True,False,0.16309639727361247,0.340793489318413,1854,141.179648,-0.8020000000000005
8200730,Handwerker-Siedlung,8,Neukölln,820,Britz/Buckow,82007,Britz,676,3428.0,6.5,14,6.24,2502.44,True,False,0.15822784810126583,0.3306205493387589,3396,141.37964799999997,-0.6020000000000003
8200831,Buckow West,8,Neukölln,820,Britz/Buckow,82008,Buckow,1936,3836.0,7.0,47,6.79,2800.28,True,False,0.17039922103213243,0.3560528992878942,8287,140.87964799999997,-1.1020000000000003
8200832,Buckow Mitte,8,Neukölln,820,Britz/Buckow,82008,Buckow,2362,3609.0,6.5,49,6.71,2634.57,True,False,0.15822784810126583,0.3306205493387589,11777,141.37964799999997,-0.6020000000000003
8200833,Buckow Ost,8,Neukölln,820,Britz/Buckow,82008,Buckow,1779,3356.0,5.34,54,5.98,2449.88,True,True,0.1299902629016553,0.271617497456765,8942,142.53964799999997,0.5579999999999998
8300934,Gropiusstadt Nord-West,8,Neukölln,830,Gropiusstadt,83009,Gropiusstadt West,2317,3321.0,6.15,60,6.15,2424.33,True,False,0.1497078870496592,0.3128179043743642,12625,141.72964799999997,-0.25200000000000067
8300935,Gropiusstadt Süd-West,8,Neukölln,830,Gropiusstadt,83009,Gropiusstadt West,1495,3310.0,7.2,15,6.6,2416.3,True,False,0.17526777020447906,0.3662258392675483,7468,140.679648,-1.3020000000000005
8301036,Gropiusstadt Mitte,8,Neukölln,830,Gropiusstadt,83010,Gropiusstadt Ost,1383,3257.0,6.47,40,6.27,2377.61,True,False,0.15749756572541382,0.32909460834181076,7453,141.40964799999998,-0.5720000000000001
8301037,Gropiusstadt Süd-Ost,8,Neukölln,830,Gropiusstadt,83010,Gropiusstadt Ost,2039,3131.0,5.6,61,5.78,2285.63,True,True,0.13631937682570594,0.28484231943031535,11088,142.27964799999998,0.29800000000000004
8401138,Goldhähnchenweg,8,Neukölln,840,Buckow Nord/Rudow,84011,Buckow Nord,485,,6.0,12,6.04,,True,False,0.1460564751703992,0.3051881993896236,2864,141.87964799999997,-0.10200000000000031
8401139,Vogelviertel Süd,8,Neukölln,840,Buckow Nord/Rudow,84011,Buckow Nord,892,3616.0,6.15,34,6.39,2639.68,True,False,0.1497078870496592,0.3128179043743642,4162,141.72964799999997,-0.25200000000000067
8401140,Vogelviertel Nord,8,Neukölln,840,Buckow Nord/Rudow,84011,Buckow Nord,538,3671.0,6.87,13,7.14,2679.83,True,False,0.16723466407010712,0.349440488301119,2697,141.00964799999997,-0.9720000000000004
8401241,Blumenviertel,8,Neukölln,840,Buckow Nord/Rudow,84012,Rudow,1612,3979.0,7.12,17,7.68,2904.67,True,False,0.1733203505355404,0.3621566632756867,8305,140.75964799999997,-1.2220000000000004
8401242,Zittauer Straße,8,Neukölln,840,Buckow Nord/Rudow,84012,Rudow,1396,4005.0,6.81,19,6.85,2923.65,True,False,0.16577409931840312,0.3463886063072228,6865,141.06964799999997,-0.9119999999999999
8401243,Alt-Rudow,8,Neukölln,840,Buckow Nord/Rudow,84012,Rudow,2012,3634.0,6.36,68,6.38,2652.82,True,False,0.15481986368062317,0.323499491353001,10056,141.51964799999996,-0.46200000000000063
8401244,Waßmannsdorfer Chaussee,8,Neukölln,840,Buckow Nord/Rudow,84012,Rudow,1425,4180.0,6.24,17,6.51,3051.4,True,False,0.1518987341772152,0.31739572736520855,7269,141.63964799999997,-0.3420000000000005
8401245,Frauenviertel,8,Neukölln,840,Buckow Nord/Rudow,84012,Rudow,967,3687.0,6.81,152,6.98,2691.51,True,False,0.16577409931840312,0.3463886063072228,3727,141.06964799999997,-0.9119999999999999
8401246,Waltersdorfer Chaussee Ost,8,Neukölln,840,Buckow Nord/Rudow,84012,Rudow,1494,3774.0,6.99,63,6.83,2755.02,True,False,0.1701557935735151,0.3555442522889115,7924,140.88964799999997,-1.0920000000000005
9100101,Alt-Treptow,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91001,Alt-Treptow,3218,4445.0,8.37,97,8.32,3244.85,True,False,0.2037487828627069,0.4257375381485249,13410,139.50964799999997,-2.4719999999999995
9100202,Plänterwald West,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91002,Plänterwald,1099,4180.0,8.0,37,8.07,3051.4,True,False,0.19474196689386564,0.4069175991861648,4305,139.87964799999997,-2.1020000000000003
9100203,Plänterwald Ost,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91002,Plänterwald,1929,3467.0,6.1,30,6.31,2530.91,True,False,0.14849074975657253,0.31027466937945064,7130,141.77964799999998,-0.20199999999999996
9100304,Baumschulenweg West,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91003,Baumschulenweg,3171,3805.0,7.08,112,7.29,2777.65,True,False,0.17234664070107109,0.36012207527975587,11871,140.79964799999996,-1.1820000000000004
9100305,Baumschulenweg Ost,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91003,Baumschulenweg,1239,3832.0,6.81,32,6.88,2797.36,True,False,0.16577409931840312,0.3463886063072228,4285,141.06964799999997,-0.9119999999999999
9100306,Späthsfelde,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91003,Baumschulenweg,635,4346.0,7.29,6,6.97,3172.58,True,False,0.17745861733203505,0.3708036622583927,3102,140.58964799999998,-1.3920000000000003
9100407,Johannisthal West,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91004,Johannisthal,2271,3738.0,6.7,36,6.89,2728.74,True,False,0.16309639727361247,0.340793489318413,8561,141.179648,-0.8020000000000005
9100408,Johannisthal Ost,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91004,Johannisthal,2652,3806.0,6.5,103,6.9,2778.38,True,False,0.15822784810126583,0.3306205493387589,8548,141.37964799999997,-0.6020000000000003
9100409,Landschaftspark Adlershof,9,Treptow-Köpenick,910,Treptow-Köpenick 1,91004,Johannisthal,976,4141.0,6.91,10,6.82,3022.93,True,False,0.16820837390457644,0.3514750762970498,4012,140.96964799999998,-1.0120000000000005
9200510,Helmholtz-Kiez,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92005,Oberschöneweide,2325,3640.0,6.15,141,6.3,2657.2,True,False,0.1497078870496592,0.3128179043743642,8014,141.72964799999997,-0.25200000000000067
9200511,Griechischer Park,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92005,Oberschöneweide,3664,3611.0,6.3,275,6.35,2636.03,True,False,0.15335929892891917,0.32044760935910477,13336,141.57964799999996,-0.40200000000000014
9200512,Wuhlheide,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92005,Oberschöneweide,1166,3798.0,6.89,61,7.66,2772.54,True,False,0.16772151898734178,0.3504577822990844,3995,140.989648,-0.992
9200613,Bahnhof Schöneweide,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92006,Niederschöneweide,3246,3928.0,6.14,142,6.31,2867.44,True,False,0.14946445959104188,0.3123092573753815,10734,141.739648,-0.242
9200614,Oberspree,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92006,Niederschöneweide,947,3679.0,5.85,11,5.88,2685.67,True,True,0.14240506329113925,0.297558494404883,3840,142.02964799999998,0.04800000000000004
9200715,Wista,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92007,Adlershof,1375,4194.0,,,,3061.62,False,False,,,4297,,
9200716,Dörpfeldstraße Ost,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92007,Adlershof,2240,3825.0,6.76,117,7.08,2792.25,True,False,0.16455696202531644,0.34384537131230924,8187,141.11964799999998,-0.8620000000000001
9200717,Dörpfeldstraße West,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92007,Adlershof,2917,3826.0,6.98,180,7.06,2792.98,True,False,0.16991236611489777,0.3550356052899288,9702,140.89964799999998,-1.0820000000000007
9200818,Spindlersfeld,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92008,Köllnische Vorstadt/Spindlersfeld,1418,4227.0,6.83,56,7.29,3085.71,True,False,0.16626095423563778,0.3474059003051882,4106,141.04964799999996,-0.9320000000000004
9200819,Köllnische Vorstadt,9,Treptow-Köpenick,920,Treptow-Köpenick 2,92008,Köllnische Vorstadt/Spindlersfeld,2310,3347.0,6.31,150,6.54,2443.31,True,False,0.15360272638753653,0.3209562563580875,8677,141.56964799999997,-0.4119999999999999
9300920,Dorf Altglienicke,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93009,Altglienicke,3672,4121.0,6.85,60,6.87,3008.33,True,False,0.16674780915287243,0.3484231943031536,13183,141.02964799999998,-0.952
9300921,Preußen Siedlung,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93009,Altglienicke,766,4335.0,7.59,16,7.93,3164.55,True,False,0.184761441090555,0.38606307222787384,2746,140.28964799999997,-1.6920000000000002
9300922,Kosmos Viertel,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93009,Altglienicke,1313,2937.0,6.67,49,6.92,2144.01,True,False,0.16236611489776046,0.3392675483214649,5970,141.209648,-0.7720000000000002
9300923,Kölner Viertel,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93009,Altglienicke,2156,3548.0,6.7,138,6.57,2590.04,True,False,0.16309639727361247,0.340793489318413,8820,141.179648,-0.8020000000000005
9301024,Falkenberg,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93010,Bohnsdorf,1052,4071.0,9.5,3,9.45,2971.83,True,False,0.23125608568646544,0.4832146490335707,3711,138.37964799999997,-3.6020000000000003
9301025,Alt-Bohnsdorf,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93010,Bohnsdorf,2976,3689.0,6.47,33,6.64,2692.97,True,False,0.15749756572541382,0.32909460834181076,11975,141.40964799999998,-0.5720000000000001
9301126,Grünau,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93011,Grünau,2327,4377.0,7.36,127,7.51,3195.21,True,False,0.17916260954235638,0.3743641912512716,8273,140.51964799999996,-1.4620000000000006
9301227,Karolinenhof,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93012,Schmöckwitz,429,,7.73,17,7.96,,True,False,0.18816942551119767,0.39318413021363174,1886,140.14964799999998,-1.8320000000000007
9301228,Schmöckwitz/Rauchfangswerder,9,Treptow-Köpenick,930,Treptow-Köpenick 3,93012,Schmöckwitz,647,4512.0,8.6,17,8.31,3293.76,True,False,0.20934761441090555,0.43743641912512715,2614,139.27964799999998,-2.702
9401329,Kietzer Feld/ Nachtheide,9,Treptow-Köpenick,940,Treptow-Köpenick 4,94013,Köpenick Süd,2532,3799.0,6.5,46,6.63,2773.27,True,False,0.15822784810126583,0.3306205493387589,10753,141.37964799999997,-0.6020000000000003
9401330,Wendenschloß,9,Treptow-Köpenick,940,Treptow-Köpenick 4,94013,Köpenick Süd,413,,8.59,56,8.42,,True,False,0.20910418695228822,0.4369277721261445,1867,139.28964799999997,-2.692
9401431,Allende I,9,Treptow-Köpenick,940,Treptow-Köpenick 4,94014,Allende-Viertel,1180,3541.0,6.81,35,6.98,2584.93,True,False,0.16577409931840312,0.3463886063072228,5868,141.06964799999997,-0.9119999999999999
9401432,Siedlung Kämmereiheide,9,Treptow-Köpenick,940,Treptow-Köpenick 4,94014,Allende-Viertel,399,,7.17,10,7.27,,True,False,0.17453748782862707,0.3646998982706002,1566,140.709648,-1.2720000000000002
9401433,Allende II,9,Treptow-Köpenick,940,Treptow-Köpenick 4,94014,Allende-Viertel,872,3151.0,6.0,38,6.01,2300.23,True,False,0.1460564751703992,0.3051881993896236,4563,141.87964799999997,-0.10200000000000031
9401534,Altstadt Köpenick,9,Treptow-Köpenick,940,Treptow-Köpenick 4,94015,Altstadt Köpenick,1959,3486.0,6.35,122,6.56,2544.78,True,False,0.15457643622200584,0.3229908443540183,7582,141.52964799999998,-0.45199999999999996
9401635,Müggelheim,9,Treptow-Köpenick,940,Treptow-Köpenick 4,94016,Müggelheim,1786,4109.0,7.5,32,7.64,2999.57,True,False,0.18257059396299902,0.3814852492370295,7081,140.37964799999997,-1.6020000000000003
9501736,Hirschgarten,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95017,Friedrichshagen,1088,3878.0,6.75,64,6.79,2830.94,True,False,0.16431353456669912,0.34333672431332657,4660,141.12964799999997,-0.8520000000000003
9501737,Alt-Friedrichshagen,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95017,Friedrichshagen,3214,4299.0,7.5,133,8.39,3138.27,True,False,0.18257059396299902,0.3814852492370295,14437,140.37964799999997,-1.6020000000000003
9501838,Rahnsdorf,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95018,Rahnsdorf,2344,4581.0,7.95,66,7.82,3344.13,True,False,0.19352482960077896,0.4043743641912513,10723,139.929648,-2.0520000000000005
9501939,Bahnhofstraße,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95019,Dammvorstadt,2128,4170.0,7.0,81,7.09,3044.1,True,False,0.17039922103213243,0.3560528992878942,6796,140.87964799999997,-1.1020000000000003
9501940,Güterbahnhof Köpenick,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95019,Dammvorstadt,815,3790.0,6.63,33,6.73,2766.7,True,False,0.16139240506329114,0.33723296032553407,2708,141.24964799999998,-0.7320000000000002
9501941,Friedrichshagener Straße,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95019,Dammvorstadt,848,4713.0,8.5,90,8.62,3440.49,True,False,0.20691333982473223,0.4323499491353001,2843,139.37964799999997,-2.6020000000000003
9502042,Mittelheide,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95020,Köpenick Nord,1160,4404.0,7.13,25,7.18,3214.92,True,False,0.17356377799415773,0.36266531027466936,4242,140.74964799999998,-1.2320000000000002
9502043,Dammheide,9,Treptow-Köpenick,950,Treptow-Köpenick 5,95020,Köpenick Nord,2362,3862.0,7.2,82,7.63,2819.26,True,False,0.17526777020447906,0.3662258392675483,9102,140.679648,-1.3020000000000005
10100101,Marzahn West,10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,1496,2989.0,5.37,84,5.43,2181.97,True,True,0.13072054527750732,0.27314343845371314,5830,142.50964799999997,0.5279999999999996
10100102,Rosenbecker Straße,10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,943,3040.0,5.74,31,5.81,2219.2,True,True,0.13972736124634857,0.29196337741607326,3682,142.13964799999997,0.15799999999999947
10100103,Wittenberger Straße,10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,1793,2973.0,5.03,124,5.35,2170.29,True,True,0.12244401168451802,0.2558494404883011,7843,142.84964799999997,0.8679999999999994
10100104,Golliner Straße,10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,2001,2964.0,5.5,119,5.73,2163.72,True,True,0.13388510223953262,0.2797558494404883,7563,142.37964799999997,0.3979999999999997
10100205,Gewerbegebiet Bitterfelder Straße,10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,97,,,,,,False,False,,,1289,,
10100206,Wuhletalstraße,10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,2775,3057.0,4.82,128,4.97,2231.61,True,True,0.11733203505355404,0.2451678535096643,11457,143.05964799999998,1.0779999999999994
10100207,Ahrensfelder Berge,10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,2238,2982.0,5.21,114,5.52,2176.86,True,True,0.12682570593963,0.2650050864699898,8305,142.66964799999997,0.6879999999999997
10100208,Bürgerpark,10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,2357,3086.0,5.12,120,5.44,2252.78,True,True,0.124634858812074,0.26042726347914547,9897,142.75964799999997,0.7779999999999996
10100209,Lea-Grundig-Straße,10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,2177,3081.0,4.8,96,4.96,2249.13,True,True,0.11684518013631938,0.2441505595116989,9600,143.07964799999996,1.0979999999999999
10100210,Marzahner Promenade,10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,2294,3026.0,5.32,109,5.51,2208.98,True,True,0.12950340798442064,0.2706002034587996,10862,142.55964799999998,0.5779999999999994
10100311,Marzahner Chaussee,10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,631,3410.0,6.5,26,7.05,2489.3,True,False,0.15822784810126583,0.3306205493387589,2253,141.37964799999997,-0.6020000000000003
10100312,Springpfuhl,10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,3725,3224.0,5.5,140,5.82,2353.52,True,True,0.13388510223953262,0.2797558494404883,15887,142.37964799999997,0.3979999999999997
10100313,Alt-Marzahn,10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,1055,3344.0,5.8,19,6.15,2441.12,True,True,0.14118792599805258,0.2950152594099695,5033,142.07964799999996,0.09799999999999986
10100314,Auersbergstraße,10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,1426,3261.0,5.6,45,5.49,2380.53,True,True,0.13631937682570594,0.28484231943031535,6418,142.27964799999998,0.29800000000000004
10100315,Bärenstein,10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,1846,3125.0,5.13,60,5.52,2281.25,True,True,0.12487828627069134,0.2609359104781282,8182,142.74964799999998,0.7679999999999998
10100316,Landsberger Tor,10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,957,3747.0,6.77,101,6.75,2735.31,True,False,0.1648003894839338,0.344354018311292,3713,141.10964799999996,-0.8719999999999999
10200417,Zossener Straße,10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,1993,2890.0,5.22,106,5.41,2109.7,True,True,0.12706913339824732,0.26551373346897256,8045,142.65964799999998,0.6779999999999999
10200418,Kyritzer Straße,10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,2222,3137.0,5.9,96,5.8,2290.01,True,False,0.1436222005842259,0.30010172939979657,7244,141.97964799999997,-0.002000000000000668
10200419,Havelländer Ring,10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,1186,2991.0,5.79,166,6.21,2183.43,True,True,0.14094449853943525,0.2945066124109868,4360,142.08964799999998,0.10799999999999965
10200420,Gut Hellersdorf,10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,1994,3018.0,5.46,72,5.58,2203.14,True,True,0.13291139240506328,0.2777212614445575,8802,142.41964799999997,0.4379999999999997
10200421,Helle Mitte,10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,558,3187.0,6.11,41,6.27,2326.51,True,False,0.14873417721518986,0.31078331637843337,1753,141.76964799999996,-0.21200000000000063
10200422,Hellersdorfer Promenade,10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,1580,2865.0,5.33,47,5.59,2091.45,True,True,0.12974683544303797,0.2711088504577823,7303,142.54964799999996,0.5679999999999996
10200423,Böhlener Straße,10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,1659,2916.0,5.5,29,5.73,2128.68,True,True,0.13388510223953262,0.2797558494404883,6186,142.37964799999997,0.3979999999999997
10200524,Adele-Sandrock Straße,10,Marzahn-Hellersdorf,1020,Hellersdorf,102005,Hellersdorf Ost,3321,3227.0,5.06,69,5.21,2355.71,True,True,0.12317429406036999,0.2573753814852492,11599,142.81964799999997,0.8380000000000001
10200525,Schleipfuhl,10,Marzahn-Hellersdorf,1020,Hellersdorf,102005,Hellersdorf Ost,1359,2977.0,5.2,105,5.36,2173.21,True,True,0.12658227848101267,0.2644964394710071,5428,142.679648,0.6979999999999995
10200526,Boulevard Kastanienallee,10,Marzahn-Hellersdorf,1020,Hellersdorf,102005,Hellersdorf Ost,1444,3013.0,5.4,63,5.55,2199.49,True,True,0.1314508276533593,0.2746693794506612,6228,142.47964799999997,0.49799999999999933
10200627,Am Kienberg,10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,1133,3187.0,5.73,160,6.06,2326.51,True,True,0.13948393378773125,0.2914547304170905,3670,142.14964799999998,0.16799999999999926
10200628,Neue Grottkauer Straße,10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,1634,2953.0,4.86,118,5.04,2155.69,True,True,0.11830574488802338,0.24720244150559514,6565,143.01964799999996,1.0379999999999994
10200629,Teterower Ring,10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,2348,3183.0,6.07,248,6.3,2323.59,True,False,0.14776046738072054,0.30874872838250256,9138,141.80964799999998,-0.1720000000000006
10200630,Cecilienplatz,10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,1643,3215.0,5.0,9,5.26,2346.95,True,True,0.12171372930866602,0.254323499491353,6592,142.87964799999997,0.8979999999999997
10300731,Oberfeldstraße,10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,1826,4277.0,7.86,20,7.73,3122.21,True,False,0.19133398247322297,0.3997965412004069,7819,140.01964799999996,-1.9620000000000006
10300732,Buckower Ring,10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,1810,3378.0,6.0,93,6.13,2465.94,True,False,0.1460564751703992,0.3051881993896236,7215,141.87964799999997,-0.10200000000000031
10300733,Alt-Biesdorf,10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,1375,4226.0,9.07,3,8.61,3084.98,True,False,0.22078870496592015,0.46134282807731436,5314,138.80964799999998,-3.1720000000000006
10300734,Biesdorf Süd,10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,2622,4630.0,9.08,5,9.28,3379.9,True,False,0.22103213242453748,0.46185147507629704,10626,138.79964799999996,-3.1820000000000004
10400835,Kaulsdorf Nord,10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104008,Kaulsdorf,2143,3995.0,7.0,27,7.17,2916.35,True,False,0.17039922103213243,0.3560528992878942,7921,140.87964799999997,-1.1020000000000003
10400836,Alt-Kaulsdorf,10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104008,Kaulsdorf,999,4177.0,7.26,15,7.56,3049.21,True,False,0.17672833495618306,0.36927772126144454,3999,140.61964799999998,-1.362
10400837,Kaulsdorf Süd,10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104008,Kaulsdorf,1975,4470.0,7.47,23,7.7,3263.1,True,False,0.18184031158714703,0.3799593082400814,7919,140.40964799999998,-1.572
10400938,Mahlsdorf Nord,10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,2715,4553.0,7.57,22,7.78,3323.69,True,False,0.18427458617332035,0.38504577822990843,10244,140.30964799999998,-1.6720000000000006
10400939,Alt-Mahlsdorf,10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,1215,4261.0,7.15,23,7.37,3110.53,True,False,0.17405063291139242,0.36368260427263477,4493,140.72964799999997,-1.2520000000000007
10400940,Elsensee,10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,1510,4394.0,6.73,6,8.68,3207.62,True,False,0.16382667964946446,0.34231943031536116,5910,141.14964799999998,-0.8320000000000007
10400941,Pilgramer Straße,10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,2531,4550.0,7.48,20,7.54,3321.5,True,False,0.18208373904576436,0.38046795523906407,9761,140.39964799999998,-1.5820000000000007
11100101,Dörfer Malchow-Wartenberg,11,Lichtenberg,1110,Hohenschönhausen Nord,111001,"Malchow, Wartenberg und Falkenberg",905,3876.0,7.0,6,7.54,2829.48,True,False,0.17039922103213243,0.3560528992878942,3341,140.87964799999997,-1.1020000000000003
11100102,Dorf Falkenberg,11,Lichtenberg,1110,Hohenschönhausen Nord,111001,"Malchow, Wartenberg und Falkenberg",777,3966.0,7.5,11,6.52,2895.18,True,False,0.18257059396299902,0.3814852492370295,3079,140.37964799999997,-1.6020000000000003
11100203,Falkenberg Ost,11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,2185,3022.0,5.3,45,5.83,2206.06,True,True,0.12901655306718599,0.2695829094608342,9260,142.57964799999996,0.5979999999999999
11100204,Falkenberg West,11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,1886,3102.0,5.01,42,5.26,2264.46,True,True,0.12195715676728335,0.2548321464903357,7417,142.86964799999998,0.8879999999999999
11100205,Wartenberg Süd,11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,1431,3168.0,6.51,15,6.73,2312.64,True,False,0.15847127555988316,0.3311291963377416,6294,141.36964799999998,-0.6120000000000001
11100206,Wartenberg Nord,11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,1797,3042.0,5.39,4,5.31,2220.66,True,True,0.13120740019474197,0.27416073245167855,7709,142.489648,0.508
11100307,Zingster Straße Ost,11,Lichtenberg,1110,Hohenschönhausen Nord,111003,Neu-Hohenschönhausen Süd,2640,3037.0,7.34,50,6.97,2217.01,True,False,0.17867575462512172,0.3733468972533062,11785,140.53964799999997,-1.4420000000000002
11100308,Zingster Straße West,11,Lichtenberg,1110,Hohenschönhausen Nord,111003,Neu-Hohenschönhausen Süd,2201,2999.0,5.8,4,6.03,2189.27,True,True,0.14118792599805258,0.2950152594099695,9818,142.07964799999996,0.09799999999999986
11100309,Mühlengrund,11,Lichtenberg,1110,Hohenschönhausen Nord,111003,Neu-Hohenschönhausen Süd,1607,3227.0,7.0,,,2355.71,True,False,0.17039922103213243,0.3560528992878942,6634,140.87964799999997,-1.1020000000000003
11200410,Malchower Weg,11,Lichtenberg,1120,Hohenschönhausen Süd,112004,Alt-Hohenschönhausen Nord,2415,3745.0,7.5,11,7.76,2733.85,True,False,0.18257059396299902,0.3814852492370295,10401,140.37964799999997,-1.6020000000000003
11200411,Hauptstraße,11,Lichtenberg,1120,Hohenschönhausen Süd,112004,Alt-Hohenschönhausen Nord,1579,3436.0,6.0,7,5.89,2508.28,True,False,0.1460564751703992,0.3051881993896236,6977,141.87964799999997,-0.10200000000000031
11200512,Orankesee,11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,846,4534.0,7.55,15,7.84,3309.82,True,False,0.1837877312560857,0.384028484231943,3965,140.32964799999996,-1.6520000000000001
