bez_id;bez_name;pgr_id;pgr_name;bzr_id;bzr_name;plr_id;plr
12;Reinickendorf;1240;Grüner Norden;124006;West 2 - Heiligensee/Konradshöhe;12400617;Alt-Heiligensee
12;Reinickendorf;1240;Grüner Norden;124006;West 2 - Heiligensee/Konradshöhe;12400618;Heiligensee Nord
12;Reinickendorf;1240;Grüner Norden;124006;West 2 - Heiligensee/Konradshöhe;12400619;Heiligensee
12;Reinickendorf;1240;Grüner Norden;124007;Nord 1 - Frohnau/Hermsdorf;12400720;Frohnau West
12;Reinickendorf;1240;Grüner Norden;124007;Nord 1 - Frohnau/Hermsdorf;12400721;Frohnau Ost
12;Reinickendorf;1240;Grüner Norden;124007;Nord 1 - Frohnau/Hermsdorf;12400722;Hermsdorf West
12;Reinickendorf;1240;Grüner Norden;124007;Nord 1 - Frohnau/Hermsdorf;12400723;Hermsdorf Ost/Waldsee
12;Reinickendorf;1250;Wittenau/Borsigwalde;125008;West 3 - Borsigwalde/Freie Scholle;12500824;Ziekowstraße/Freie Scholle
12;Reinickendorf;1250;Wittenau/Borsigwalde;125008;West 3 - Borsigwalde/Freie Scholle;12500825;Borsigwalde
12;Reinickendorf;1250;Wittenau/Borsigwalde;125009;Nord 2 - Waidmannslust/Wittenau/Lübars;12500926;Wittenau Mitte
12;Reinickendorf;1250;Wittenau/Borsigwalde;125009;Nord 2 - Waidmannslust/Wittenau/Lübars;12500927;Wittenau Nord
12;Reinickendorf;1250;Wittenau/Borsigwalde;125009;Nord 2 - Waidmannslust/Wittenau/Lübars;12500928;Waidmannslust
12;Reinickendorf;1250;Wittenau/Borsigwalde;125009;Nord 2 - Waidmannslust/Wittenau/Lübars;12500929;Lübars
12;Reinickendorf;1250;Wittenau/Borsigwalde;125009;Nord 2 - Waidmannslust/Wittenau/Lübars;12500930;Wittenau Süd
12;Reinickendorf;1260;Märkisches Viertel;126010;Rollbergesiedlung;12601031;Lübarser Straße
12;Reinickendorf;1260;Märkisches Viertel;126010;Rollbergesiedlung;12601032;Rollbergesiedlung
12;Reinickendorf;1260;Märkisches Viertel;126011;MV Nord;12601133;Treuenbrietzener Straße
12;Reinickendorf;1260;Märkisches Viertel;126011;MV Nord;12601134;Märkisches Zentrum
12;Reinickendorf;1260;Märkisches Viertel;126012;MV Süd;12601235;Dannenwalder Weg
12;Reinickendorf;1260;Märkisches Viertel;126012;MV Süd;12601236;Schorfheidestraße
